data_bogota/8_15/project15_frame280.jpg, 610,383,1079,1074,bus
data_bogota/8_15/project15_frame285.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame285.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame285.jpg, 1075,400,1079,1011,single_unit_truck
data_bogota/8_15/project15_frame285.jpg, 692,431,1079,1097,bus
data_bogota/8_15/project15_frame290.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame290.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame290.jpg, 1078,400,1079,918,single_unit_truck
data_bogota/8_15/project15_frame290.jpg, 891,629,1079,1083,bus
data_bogota/8_15/project15_frame295.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame295.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame300.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame300.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame300.jpg, 723,323,880,419,car
data_bogota/8_15/project15_frame300.jpg, 579,260,739,429,single_unit_truck
data_bogota/8_15/project15_frame300.jpg, 470,285,523,368,motorcycle
data_bogota/8_15/project15_frame300.jpg, 340,281,440,384,suv
data_bogota/8_15/project15_frame305.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame305.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame305.jpg, 773,320,941,437,car
data_bogota/8_15/project15_frame305.jpg, 607,246,778,440,single_unit_truck
data_bogota/8_15/project15_frame305.jpg, 480,285,543,378,motorcycle
data_bogota/8_15/project15_frame305.jpg, 326,266,455,386,suv
data_bogota/8_15/project15_frame310.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame310.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame310.jpg, 838,343,1009,475,car
data_bogota/8_15/project15_frame310.jpg, 634,293,840,465,single_unit_truck
data_bogota/8_15/project15_frame310.jpg, 490,291,561,389,motorcycle
data_bogota/8_15/project15_frame310.jpg, 329,273,458,393,suv
data_bogota/8_15/project15_frame315.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame315.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame315.jpg, 901,374,1079,516,car
data_bogota/8_15/project15_frame315.jpg, 670,319,893,503,single_unit_truck
data_bogota/8_15/project15_frame315.jpg, 506,304,577,402,motorcycle
data_bogota/8_15/project15_frame315.jpg, 332,291,461,411,suv
data_bogota/8_15/project15_frame320.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame320.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame320.jpg, 1018,410,1079,575,car
data_bogota/8_15/project15_frame320.jpg, 715,302,964,549,single_unit_truck
data_bogota/8_15/project15_frame320.jpg, 532,330,603,428,motorcycle
data_bogota/8_15/project15_frame320.jpg, 336,310,465,430,suv
data_bogota/8_15/project15_frame325.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame325.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame325.jpg, 1078,442,1079,643,car
data_bogota/8_15/project15_frame325.jpg, 759,329,1062,607,single_unit_truck
data_bogota/8_15/project15_frame325.jpg, 546,352,644,456,motorcycle
data_bogota/8_15/project15_frame325.jpg, 319,306,469,441,suv
data_bogota/8_15/project15_frame330.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame330.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame330.jpg, 1078,500,1079,736,car
data_bogota/8_15/project15_frame330.jpg, 795,306,1079,660,single_unit_truck
data_bogota/8_15/project15_frame330.jpg, 574,369,672,473,motorcycle
data_bogota/8_15/project15_frame330.jpg, 332,323,482,458,suv
data_bogota/8_15/project15_frame335.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame335.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame335.jpg, 1078,577,1079,838,car
data_bogota/8_15/project15_frame335.jpg, 900,348,1079,775,single_unit_truck
data_bogota/8_15/project15_frame335.jpg, 606,376,723,502,motorcycle
data_bogota/8_15/project15_frame335.jpg, 340,339,490,474,suv
data_bogota/8_15/project15_frame340.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame340.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame340.jpg, 1052,391,1079,905,single_unit_truck
data_bogota/8_15/project15_frame340.jpg, 644,399,791,582,motorcycle
data_bogota/8_15/project15_frame340.jpg, 316,339,484,507,suv
data_bogota/8_15/project15_frame345.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame345.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame345.jpg, 1078,433,1079,1078,single_unit_truck
data_bogota/8_15/project15_frame345.jpg, 680,427,861,641,motorcycle
data_bogota/8_15/project15_frame345.jpg, 316,339,501,547,suv
data_bogota/8_15/project15_frame350.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame350.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame350.jpg, 762,471,966,690,motorcycle
data_bogota/8_15/project15_frame350.jpg, 316,339,501,547,suv
data_bogota/8_15/project15_frame350.jpg, 1078,431,1079,773,car
data_bogota/8_15/project15_frame355.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame355.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame355.jpg, 870,552,1079,810,motorcycle
data_bogota/8_15/project15_frame355.jpg, 326,387,511,595,suv
data_bogota/8_15/project15_frame355.jpg, 1078,552,1079,892,car
data_bogota/8_15/project15_frame360.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame360.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame360.jpg, 1078,721,1079,979,motorcycle
data_bogota/8_15/project15_frame360.jpg, 318,421,539,644,suv
data_bogota/8_15/project15_frame360.jpg, 611,249,897,532,bus
data_bogota/8_15/project15_frame360.jpg, 991,368,1079,541,car
data_bogota/8_15/project15_frame365.jpg, 1,301,161,543,bus
data_bogota/8_15/project15_frame365.jpg, 44,243,212,432,bus
data_bogota/8_15/project15_frame365.jpg, 329,448,550,671,suv
data_bogota/8_15/project15_frame365.jpg, 640,264,983,575,bus
data_bogota/8_15/project15_frame365.jpg, 1005,400,1079,590,car
data_bogota/8_15/project15_frame370.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame370.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame370.jpg, 349,487,591,726,suv
data_bogota/8_15/project15_frame370.jpg, 699,314,1063,625,bus
data_bogota/8_15/project15_frame370.jpg, 1078,430,1079,631,car
data_bogota/8_15/project15_frame370.jpg, 276,395,415,526,taxi
data_bogota/8_15/project15_frame375.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame375.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame375.jpg, 356,515,611,773,suv
data_bogota/8_15/project15_frame375.jpg, 737,323,1079,691,bus
data_bogota/8_15/project15_frame375.jpg, 1078,489,1079,731,car
data_bogota/8_15/project15_frame375.jpg, 278,397,434,547,taxi
data_bogota/8_15/project15_frame375.jpg, 463,279,694,521,work_van
data_bogota/8_15/project15_frame375.jpg, 1034,365,1079,499,car
data_bogota/8_15/project15_frame380.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame380.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame380.jpg, 367,549,648,846,suv
data_bogota/8_15/project15_frame380.jpg, 791,369,1079,837,bus
data_bogota/8_15/project15_frame380.jpg, 1078,558,1079,855,car
data_bogota/8_15/project15_frame380.jpg, 265,409,443,573,taxi
data_bogota/8_15/project15_frame380.jpg, 456,273,728,539,work_van
data_bogota/8_15/project15_frame380.jpg, 1078,404,1079,538,car
data_bogota/8_15/project15_frame385.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame385.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame385.jpg, 384,615,684,948,suv
data_bogota/8_15/project15_frame385.jpg, 849,378,1079,992,bus
data_bogota/8_15/project15_frame385.jpg, 264,433,439,625,taxi
data_bogota/8_15/project15_frame385.jpg, 491,298,777,582,work_van
data_bogota/8_15/project15_frame385.jpg, 1078,422,1079,568,car
data_bogota/8_15/project15_frame390.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame390.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame390.jpg, 430,686,765,1060,suv
data_bogota/8_15/project15_frame390.jpg, 795,413,1079,1068,bus
data_bogota/8_15/project15_frame390.jpg, 262,442,460,664,taxi
data_bogota/8_15/project15_frame390.jpg, 513,315,837,621,work_van
data_bogota/8_15/project15_frame390.jpg, 1078,445,1079,601,car
data_bogota/8_15/project15_frame395.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame395.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame395.jpg, 408,709,805,1080,suv
data_bogota/8_15/project15_frame395.jpg, 960,467,1079,1084,bus
data_bogota/8_15/project15_frame395.jpg, 278,476,476,698,taxi
data_bogota/8_15/project15_frame395.jpg, 555,333,918,685,work_van
data_bogota/8_15/project15_frame395.jpg, 1078,483,1079,653,car
data_bogota/8_15/project15_frame400.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame400.jpg, 48,243,216,432,bus
data_bogota/8_15/project15_frame400.jpg, 260,531,477,761,taxi
data_bogota/8_15/project15_frame400.jpg, 607,373,997,769,work_van
data_bogota/8_15/project15_frame400.jpg, 1078,551,1079,745,car
data_bogota/8_15/project15_frame400.jpg, 1078,604,1079,1081,bus
data_bogota/8_15/project15_frame405.jpg, 1,301,165,543,bus
data_bogota/8_15/project15_frame405.jpg, 48,243,216,432,bus
